continue_drop,student_id,gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,school_id,total_students,total_toilets,establishment_year
0,s11053,2,1,0.198,0.27,0.198,2,7,2,0,360,273,2.0,1995.0
1,s11054,2,2,0.134,0.47200000000000003,0.134,4,7,2,0,330,125,43.0,1959.0
0,s11055,2,2,0.569,0.455,0.569,2,9,1,1,352,177,28.0,1905.0
0,s11056,2,1,0.6809999999999999,0.8490000000000001,0.6809999999999999,4,10,2,1,304,390,28.0,1914.0
0,s11057,2,2,0.461,0.379,0.461,6,6,1,0,391,161,14.0,1984.0
0,s11058,2,2,0.511,0.6,0.511,3,9,2,1,327,251,18.0,1984.0
0,s11059,2,3,0.8959999999999999,0.8590000000000001,0.8959999999999999,8,3,1,1,371,136,2.0,1925.0
1,s11060,2,2,0.408,0.7979999999999999,0.408,9,5,2,1,341,430,44.0,1959.0
0,s11061,2,3,0.163,0.48,0.163,4,6,2,1,342,295,18.0,1907.0
0,s11062,1,3,0.649,0.41100000000000003,0.649,5,6,2,1,386,220,30.0,1847.0
0,s11063,1,3,0.442,0.643,0.442,8,4,1,1,379,95,15.0,1981.0
0,s11064,1,3,0.6940000000000001,0.265,0.6940000000000001,3,2,2,1,365,444,14.0,1970.0
0,s11065,1,3,0.6990000000000001,0.353,0.6990000000000001,3,12,2,1,302,191,2.0,1948.0
0,s11066,1,3,0.511,0.40299999999999997,0.511,4,5,2,0,305,354,86.0,1986.0
0,s11067,1,2,0.301,0.146,0.301,4,10,2,1,316,59,62.0,2026.0
0,s11068,1,3,0.659,0.34700000000000003,0.659,8,8,2,1,327,251,18.0,1984.0
0,s11069,1,1,0.226,0.17300000000000001,0.226,4,5,1,0,315,280,1.0,1923.0
0,s11070,1,3,0.551,0.27699999999999997,0.551,2,10,1,1,334,571,61.0,1924.0
1,s11072,1,4,0.7490000000000001,1.01,0.7490000000000001,4,6,1,1,305,354,86.0,1986.0
0,s11073,1,1,0.478,0.642,0.478,4,0,1,1,362,397,5.0,1950.0
0,s11074,1,1,0.32299999999999995,0.429,0.32299999999999995,2,7,2,1,333,335,43.0,1916.0
0,s11075,1,2,0.633,0.885,0.633,6,2,2,1,328,356,14.0,1943.0
0,s11076,1,3,0.337,0.28300000000000003,0.337,2,6,0,1,365,444,14.0,1970.0
0,s11077,1,2,0.344,0.35100000000000003,0.344,6,0,0,1,362,397,5.0,1950.0
0,s11078,1,2,0.183,0.077,0.183,4,6,2,0,310,262,28.0,1985.0
0,s11079,2,3,0.409,0.514,0.409,6,0,2,1,380,228,15.0,1918.0
0,s11080,2,2,0.29,0.512,0.29,4,7,2,1,333,335,43.0,1916.0
0,s11081,2,1,0.602,0.6659999999999999,0.602,4,2,2,0,320,384,28.0,1909.0
0,s11082,2,2,0.37799999999999995,0.526,0.37799999999999995,8,7,2,1,313,399,14.0,1916.0
0,s11083,2,1,0.536,0.614,0.536,9,4,0,1,383,132,14.0,1996.0
0,s11084,2,2,0.594,0.519,0.594,4,8,2,1,374,207,28.0,1896.0
0,s11085,2,1,0.177,0.525,0.177,6,7,1,1,313,399,14.0,1916.0
0,s11086,2,1,0.48,0.457,0.48,2,9,2,1,313,399,14.0,1916.0
0,s11087,2,1,0.821,0.728,0.821,2,2,1,1,392,469,14.0,1905.0
0,s11088,2,2,0.418,0.322,0.418,8,10,1,0,396,129,21.0,2006.0
0,s11089,2,1,0.757,0.664,0.757,8,6,2,1,391,161,14.0,1984.0
0,s11090,2,1,0.133,0.5660000000000001,0.133,2,2,2,1,372,99,14.0,1956.0
0,s11091,2,3,0.5660000000000001,0.495,0.5660000000000001,0,4,1,1,324,170,31.0,1949.0
0,s11092,2,2,0.413,0.598,0.413,1,6,1,1,325,97,43.0,1842.0
0,s11093,2,2,0.461,0.524,0.461,0,3,2,1,343,353,15.0,1957.0
0,s11094,2,1,0.742,0.672,0.742,3,12,2,1,311,209,14.0,1976.0
1,s11095,2,2,0.503,0.523,0.503,9,0,1,1,312,257,14.0,1946.0
0,s11096,2,1,0.32,0.408,0.32,9,6,2,1,360,273,2.0,1995.0
0,s11097,2,3,0.306,0.485,0.306,5,6,1,0,344,220,71.0,1910.0
0,s11098,2,2,0.107,0.507,0.107,7,5,1,1,369,387,28.0,1921.0
0,s11099,2,4,0.38,0.426,0.38,9,4,2,1,376,68,15.0,1918.0
0,s11100,2,2,0.746,0.669,0.746,3,6,2,1,394,122,15.0,1889.0
1,s11101,2,4,0.6809999999999999,0.758,0.6809999999999999,5,3,2,1,352,177,28.0,1905.0
0,s11102,2,3,0.895,0.615,0.895,4,0,2,1,326,177,17.0,1986.0
0,s11103,2,2,0.132,0.759,0.132,4,0,2,1,384,190,14.0,1996.0
0,s11104,2,2,0.456,0.46,0.456,2,12,2,1,322,179,8.0,1955.0
0,s11105,2,2,0.444,0.574,0.444,4,0,1,1,362,397,5.0,1950.0
0,s11106,2,3,0.304,0.556,0.304,9,10,1,1,320,384,28.0,1909.0
0,s11107,2,1,0.36200000000000004,0.703,0.36200000000000004,0,5,2,1,380,228,15.0,1918.0
0,s11108,2,3,0.519,0.6629999999999999,0.519,8,0,2,1,322,179,8.0,1955.0
0,s11109,2,2,0.779,0.701,0.779,4,2,2,1,353,359,8.0,1986.0
0,s11110,2,2,0.5670000000000001,0.5579999999999999,0.5670000000000001,8,2,2,1,311,209,14.0,1976.0
0,s11111,2,2,0.391,0.5329999999999999,0.391,5,0,2,1,301,49,14.0,1844.0
0,s11112,2,2,0.355,0.373,0.355,7,4,2,1,388,155,1.0,1910.0
0,s11113,2,3,0.38,0.611,0.38,3,10,2,1,370,272,1.0,1961.0
0,s11114,2,2,0.304,0.474,0.304,0,2,2,1,315,280,1.0,1923.0
0,s11115,2,4,0.599,0.677,0.599,1,2,2,1,327,251,18.0,1984.0
0,s11116,2,2,0.449,0.475,0.449,3,5,1,1,345,143,28.0,1879.0
0,s11117,2,4,0.563,0.626,0.563,2,6,2,1,328,356,14.0,1943.0
0,s11118,2,2,0.41200000000000003,0.588,0.41200000000000003,6,6,1,1,326,177,17.0,1986.0
0,s11119,2,3,0.5660000000000001,0.855,0.5660000000000001,4,5,2,0,351,251,100.0,1924.0
0,s11120,2,3,0.366,0.625,0.366,6,8,2,1,341,430,44.0,1959.0
0,s11121,2,3,0.625,0.6559999999999999,0.625,4,4,2,1,389,299,1.0,1921.0
1,s11122,2,1,0.301,0.467,0.301,6,5,2,1,313,399,14.0,1916.0
0,s11123,2,3,0.08,0.41100000000000003,0.08,6,10,0,1,334,571,61.0,1924.0
1,s11124,2,2,0.623,0.6990000000000001,0.623,6,0,1,1,345,143,28.0,1879.0
0,s11125,2,2,0.44299999999999995,0.601,0.44299999999999995,0,6,2,0,331,516,15.0,1996.0
0,s11126,2,3,0.475,0.596,0.475,2,6,1,1,330,125,43.0,1959.0
1,s11127,2,2,0.157,0.674,0.157,1,8,2,1,315,280,1.0,1923.0
0,s11128,2,2,0.389,0.537,0.389,3,8,2,0,305,354,86.0,1986.0
0,s11129,2,3,0.6609999999999999,0.406,0.6609999999999999,5,11,2,1,359,305,44.0,1915.0
0,s11130,2,2,0.6559999999999999,0.319,0.6559999999999999,4,6,2,1,329,275,60.0,1914.0
0,s11131,2,2,0.22899999999999998,0.6,0.22899999999999998,5,4,2,1,365,444,14.0,1970.0
0,s11132,2,3,0.28300000000000003,0.478,0.28300000000000003,1,10,2,1,394,122,15.0,1889.0
0,s11133,2,1,0.64,0.636,0.64,2,4,2,1,335,87,14.0,1886.0
0,s11134,2,2,0.662,0.632,0.662,3,3,2,1,315,280,1.0,1923.0
0,s11135,2,2,0.35100000000000003,0.46399999999999997,0.35100000000000003,5,4,2,1,346,87,30.0,1967.0
0,s11136,2,3,0.48,0.546,0.48,4,8,2,0,343,353,15.0,1957.0
0,s11137,2,2,0.544,0.597,0.544,5,5,2,1,353,359,8.0,1986.0
0,s11138,2,2,0.779,0.625,0.779,8,9,2,1,305,354,86.0,1986.0
0,s11139,2,1,0.299,0.445,0.299,1,4,2,1,391,161,14.0,1984.0
1,s11140,2,2,0.551,0.82,0.551,4,9,2,1,336,206,17.0,1940.0
0,s11141,2,3,0.41700000000000004,0.535,0.41700000000000004,3,7,1,0,334,571,61.0,1924.0
0,s11142,2,2,0.39799999999999996,0.39299999999999996,0.39799999999999996,3,10,2,1,353,359,8.0,1986.0
0,s11143,2,4,0.39299999999999996,0.685,0.39299999999999996,4,6,2,0,304,390,28.0,1914.0
0,s11144,2,2,0.519,0.43200000000000005,0.519,0,0,2,1,392,469,14.0,1905.0
0,s11145,2,1,0.20600000000000002,0.478,0.20600000000000002,3,7,2,1,358,26,14.0,1895.0
0,s11146,2,3,0.708,0.9490000000000001,0.708,1,6,1,1,336,206,17.0,1940.0
0,s11147,2,1,0.777,0.767,0.777,0,5,2,1,389,299,1.0,1921.0
0,s11148,2,3,0.544,0.563,0.544,2,7,2,1,323,344,28.0,1961.0
0,s11149,2,3,0.863,0.738,0.863,4,6,2,1,353,359,8.0,1986.0
0,s11150,2,2,0.39,0.511,0.39,4,10,2,1,306,72,1.0,1934.0
0,s11151,2,2,0.35200000000000004,0.569,0.35200000000000004,2,7,2,1,334,571,61.0,1924.0
0,s11152,2,2,0.59,0.5760000000000001,0.59,4,6,2,1,362,397,5.0,1950.0
0,s11153,2,2,0.757,0.882,0.757,6,7,2,1,392,469,14.0,1905.0
0,s11154,2,2,0.7440000000000001,0.899,0.7440000000000001,4,3,2,1,328,356,14.0,1943.0
0,s11155,2,1,0.639,0.614,0.639,4,0,2,1,351,251,100.0,1924.0
0,s11156,2,3,0.55,0.679,0.55,7,0,2,1,384,190,14.0,1996.0
0,s11157,2,1,0.67,0.7929999999999999,0.67,4,5,2,1,320,384,28.0,1909.0
0,s11158,2,3,0.584,0.536,0.584,2,10,2,1,305,354,86.0,1986.0
0,s11159,2,3,0.687,0.483,0.687,6,10,2,1,341,430,44.0,1959.0
0,s11160,2,4,0.434,0.611,0.434,2,5,1,1,370,272,1.0,1961.0
0,s11161,2,2,0.336,0.44799999999999995,0.336,6,10,2,0,360,273,2.0,1995.0
0,s11162,2,3,0.44299999999999995,0.424,0.44299999999999995,4,0,1,1,378,121,28.0,1971.0
0,s11163,2,4,0.51,0.44,0.51,2,0,2,1,344,220,71.0,1910.0
0,s11164,2,2,0.653,0.5720000000000001,0.653,5,6,2,1,326,177,17.0,1986.0
0,s11165,2,2,0.586,0.648,0.586,4,9,1,1,365,444,14.0,1970.0
0,s11166,2,2,0.34700000000000003,0.5379999999999999,0.34700000000000003,4,5,1,0,340,134,15.0,1976.0
0,s11167,2,2,0.542,0.767,0.542,1,5,2,1,377,86,14.0,1954.0
0,s11168,2,4,0.8190000000000001,0.7979999999999999,0.8190000000000001,8,6,2,1,304,390,28.0,1914.0
0,s11169,2,4,0.6759999999999999,0.764,0.6759999999999999,0,5,2,1,302,191,2.0,1948.0
0,s11170,2,2,0.41600000000000004,0.5329999999999999,0.41600000000000004,0,4,2,1,383,132,14.0,1996.0
0,s11171,2,3,0.495,0.741,0.495,0,3,2,1,326,177,17.0,1986.0
0,s11172,2,1,0.5760000000000001,0.667,0.5760000000000001,7,3,2,0,347,67,1.0,1935.0
0,s11173,2,1,0.27699999999999997,0.465,0.27699999999999997,0,3,2,1,368,240,15.0,1893.0
0,s11174,2,3,0.401,0.5379999999999999,0.401,2,1,2,1,305,354,86.0,1986.0
0,s11175,2,3,0.626,0.7509999999999999,0.626,5,4,1,1,332,93,14.0,1880.0
0,s11176,2,1,0.413,0.831,0.413,8,3,1,1,374,207,28.0,1896.0
0,s11177,2,2,0.32799999999999996,0.547,0.32799999999999996,3,6,2,1,331,516,15.0,1996.0
0,s11178,2,2,0.503,0.446,0.503,4,4,2,1,310,262,28.0,1985.0
0,s11179,2,2,0.948,0.9390000000000001,0.948,4,4,2,0,370,272,1.0,1961.0
0,s11180,2,2,0.40399999999999997,0.532,0.40399999999999997,0,7,2,0,330,125,43.0,1959.0
0,s11181,2,3,0.6659999999999999,0.727,0.6659999999999999,4,6,2,1,307,177,15.0,1926.0
0,s11182,2,3,0.235,0.483,0.235,1,7,1,1,331,516,15.0,1996.0
0,s11183,2,2,0.34700000000000003,0.643,0.34700000000000003,1,6,2,1,315,280,1.0,1923.0
1,s11184,2,1,0.64,0.711,0.64,8,10,2,1,340,134,15.0,1976.0
0,s11185,2,2,0.284,0.5579999999999999,0.284,1,10,2,0,386,220,30.0,1847.0
0,s11186,2,3,0.22699999999999998,0.43200000000000005,0.22699999999999998,8,5,1,1,388,155,1.0,1910.0
0,s11187,2,3,0.14800000000000002,0.479,0.14800000000000002,4,5,2,0,394,122,15.0,1889.0
0,s11188,2,4,0.389,0.5820000000000001,0.389,4,6,2,1,384,190,14.0,1996.0
0,s11189,2,2,0.48200000000000004,0.698,0.48200000000000004,5,2,2,0,340,134,15.0,1976.0
0,s11190,2,2,0.613,0.696,0.613,1,2,2,1,361,287,15.0,1992.0
0,s11191,2,2,0.5,0.544,0.5,1,5,2,1,339,245,14.0,1840.0
0,s11192,2,2,0.474,0.562,0.474,9,4,2,1,341,430,44.0,1959.0
0,s11193,2,1,0.46,0.635,0.46,1,10,2,0,369,387,28.0,1921.0
0,s11194,2,3,0.35700000000000004,0.573,0.35700000000000004,6,6,1,0,317,28,2.0,1872.0
0,s11195,2,2,0.531,0.778,0.531,8,4,2,1,365,444,14.0,1970.0
0,s11196,2,2,0.79,0.865,0.79,0,10,1,0,332,93,14.0,1880.0
0,s11197,2,3,0.684,0.848,0.684,8,6,1,1,359,305,44.0,1915.0
0,s11198,2,1,0.885,0.985,0.885,5,5,1,1,353,359,8.0,1986.0
0,s11199,2,2,0.74,0.8690000000000001,0.74,4,3,2,1,369,387,28.0,1921.0
0,s11200,2,2,0.152,0.568,0.152,2,0,2,1,315,280,1.0,1923.0
0,s11201,2,2,0.413,0.611,0.413,3,2,2,0,341,430,44.0,1959.0
0,s11202,2,2,0.474,0.255,0.474,0,6,2,1,398,116,1.0,1995.0
0,s11203,2,2,0.757,0.48100000000000004,0.757,1,6,2,1,328,356,14.0,1943.0
0,s11204,2,2,0.6459999999999999,0.804,0.6459999999999999,8,0,2,1,339,245,14.0,1840.0
0,s11205,2,2,0.73,0.5539999999999999,0.73,6,3,2,1,396,129,21.0,2006.0
1,s11206,2,2,0.6970000000000001,0.9470000000000001,0.6970000000000001,6,3,2,1,334,571,61.0,1924.0
0,s11207,2,2,0.275,0.429,0.275,4,6,2,1,392,469,14.0,1905.0
0,s11208,2,2,0.531,0.564,0.531,5,3,2,0,380,228,15.0,1918.0
0,s11209,2,1,0.935,0.7340000000000001,0.935,8,5,2,1,311,209,14.0,1976.0
0,s11210,2,2,0.447,0.45,0.447,0,4,2,1,327,251,18.0,1984.0
0,s11211,2,2,0.444,0.5589999999999999,0.444,1,0,2,1,345,143,28.0,1879.0
0,s11212,2,3,0.794,0.667,0.794,4,6,2,1,382,470,71.0,1896.0
0,s11213,2,1,0.737,0.649,0.737,8,5,1,1,369,387,28.0,1921.0
0,s11214,2,3,0.631,0.6,0.631,3,6,1,1,384,190,14.0,1996.0
0,s11215,2,4,0.594,0.532,0.594,2,9,2,1,389,299,1.0,1921.0
0,s11216,2,2,0.23600000000000002,0.46399999999999997,0.23600000000000002,4,7,1,1,327,251,18.0,1984.0
0,s11217,2,2,0.737,0.836,0.737,2,6,1,1,381,38,14.0,1904.0
0,s11218,2,2,0.778,0.747,0.778,9,9,2,1,373,75,1.0,1832.0
0,s11219,2,3,0.386,0.632,0.386,9,0,2,1,389,299,1.0,1921.0
0,s11220,2,3,0.61,0.81,0.61,5,6,2,1,342,295,18.0,1907.0
0,s11221,2,2,0.674,0.5670000000000001,0.674,4,12,1,1,311,209,14.0,1976.0
0,s11222,2,1,0.494,0.5,0.494,6,8,2,1,385,193,2.0,1989.0
0,s11223,2,3,0.42200000000000004,0.436,0.42200000000000004,1,6,2,0,320,384,28.0,1909.0
0,s11224,2,3,0.068,0.31,0.068,3,9,2,1,362,397,5.0,1950.0
0,s11225,2,2,0.212,0.601,0.212,1,4,2,0,377,86,14.0,1954.0
0,s11226,2,3,0.332,0.289,0.332,5,10,2,1,337,185,15.0,1975.0
0,s11227,2,2,0.511,0.551,0.511,1,5,2,1,341,430,44.0,1959.0
0,s11228,2,3,0.5920000000000001,0.8909999999999999,0.5920000000000001,3,7,2,0,359,305,44.0,1915.0
0,s11229,2,3,0.27399999999999997,0.24,0.27399999999999997,0,7,2,0,384,190,14.0,1996.0
0,s11230,2,2,0.40399999999999997,0.608,0.40399999999999997,6,9,2,1,392,469,14.0,1905.0
0,s11231,2,2,0.37,0.753,0.37,2,4,2,1,313,399,14.0,1916.0
0,s11232,2,3,0.18600000000000003,0.51,0.18600000000000003,6,4,0,1,319,96,4.0,1999.0
0,s11234,2,1,1.002,0.92,1.002,2,4,2,1,351,251,100.0,1924.0
0,s11235,2,2,0.19399999999999998,0.508,0.19399999999999998,4,9,2,1,333,335,43.0,1916.0
0,s11236,2,2,0.504,0.575,0.504,4,5,2,1,326,177,17.0,1986.0
0,s11237,2,2,0.79,0.818,0.79,4,5,1,1,384,190,14.0,1996.0
0,s11238,2,1,0.703,0.8140000000000001,0.703,1,0,2,1,309,28,15.0,1911.0
0,s11239,2,2,0.114,0.444,0.114,2,7,2,1,363,148,28.0,1895.0
0,s11240,2,3,0.48100000000000004,0.754,0.48100000000000004,2,7,2,1,338,145,2.0,1929.0
0,s11241,2,1,0.642,0.9009999999999999,0.642,5,10,1,1,331,516,15.0,1996.0
0,s11242,2,3,0.885,0.745,0.885,4,3,1,1,322,179,8.0,1955.0
0,s11243,2,2,0.44799999999999995,0.581,0.44799999999999995,1,10,1,1,312,257,14.0,1946.0
0,s11245,2,2,0.578,0.728,0.578,0,10,2,1,320,384,28.0,1909.0
0,s11246,2,4,0.522,0.568,0.522,5,6,2,0,380,228,15.0,1918.0
0,s11247,2,2,0.14300000000000002,0.517,0.14300000000000002,4,7,0,1,383,132,14.0,1996.0
0,s11248,2,2,0.772,0.6459999999999999,0.772,5,3,2,1,322,179,8.0,1955.0
0,s11249,2,2,0.353,0.57,0.353,5,4,0,1,367,128,14.0,1969.0
0,s11250,2,2,0.34600000000000003,0.29600000000000004,0.34600000000000003,2,1,0,0,385,193,2.0,1989.0
0,s11251,2,2,0.354,0.578,0.354,1,5,0,1,315,280,1.0,1923.0
0,s11252,2,3,0.418,0.496,0.418,2,6,0,1,328,356,14.0,1943.0
0,s11253,2,2,0.266,0.623,0.266,7,6,0,1,382,470,71.0,1896.0
0,s11254,1,2,0.521,0.401,0.521,4,8,2,1,369,387,28.0,1921.0
0,s11255,1,2,0.35700000000000004,0.22699999999999998,0.35700000000000004,2,7,2,0,361,287,15.0,1992.0
0,s11256,1,2,0.172,0.42,0.172,8,10,2,0,372,99,14.0,1956.0
0,s11257,1,3,0.851,0.584,0.851,3,0,2,1,378,121,28.0,1971.0
0,s11258,1,2,0.674,0.46,0.674,0,2,1,1,342,295,18.0,1907.0
0,s11259,1,3,0.782,0.713,0.782,2,5,0,1,333,335,43.0,1916.0
0,s11260,1,3,0.951,0.7040000000000001,0.951,8,4,2,1,353,359,8.0,1986.0
0,s11261,1,2,0.547,0.537,0.547,2,6,2,1,323,344,28.0,1961.0
0,s11262,1,2,0.6459999999999999,0.544,0.6459999999999999,4,3,2,1,382,470,71.0,1896.0
0,s11263,1,2,0.391,0.451,0.391,5,0,1,1,327,251,18.0,1984.0
0,s11264,1,3,0.745,0.645,0.745,4,3,1,1,320,384,28.0,1909.0
0,s11265,1,2,0.46299999999999997,0.374,0.46299999999999997,6,6,2,1,361,287,15.0,1992.0
0,s11266,1,2,0.562,0.53,0.562,8,5,1,1,360,273,2.0,1995.0
0,s11267,1,3,0.83,0.5670000000000001,0.83,0,0,2,1,369,387,28.0,1921.0
0,s11268,1,2,0.7879999999999999,0.655,0.7879999999999999,8,9,1,1,329,275,60.0,1914.0
0,s11269,1,3,0.5760000000000001,0.34700000000000003,0.5760000000000001,4,10,1,1,344,220,71.0,1910.0
0,s11270,1,2,0.5429999999999999,0.537,0.5429999999999999,6,2,2,1,352,177,28.0,1905.0
0,s11271,1,3,0.847,0.456,0.847,5,7,2,1,349,132,28.0,2003.0
0,s11272,1,3,0.47200000000000003,0.384,0.47200000000000003,4,5,2,1,342,295,18.0,1907.0
0,s11273,1,2,0.73,0.502,0.73,6,3,2,0,304,390,28.0,1914.0
0,s11274,1,2,0.485,0.52,0.485,1,8,2,1,334,571,61.0,1924.0
0,s11275,1,3,0.474,0.494,0.474,6,10,2,1,336,206,17.0,1940.0
0,s11276,1,1,0.774,0.691,0.774,4,2,2,1,312,257,14.0,1946.0
0,s11277,1,3,0.257,0.38299999999999995,0.257,7,7,1,1,377,86,14.0,1954.0
0,s11278,1,2,0.72,0.513,0.72,1,0,1,1,388,155,1.0,1910.0
0,s11279,1,3,0.503,0.40299999999999997,0.503,8,3,2,1,385,193,2.0,1989.0
0,s11280,1,4,0.655,0.841,0.655,3,6,1,0,382,470,71.0,1896.0
0,s11281,1,3,0.584,0.552,0.584,3,9,2,1,389,299,1.0,1921.0
0,s11282,1,4,0.838,0.759,0.838,4,2,2,1,334,571,61.0,1924.0
0,s11283,1,4,0.9990000000000001,0.745,0.9990000000000001,2,6,1,1,313,399,14.0,1916.0
0,s11284,1,3,0.763,0.72,0.763,6,6,2,0,349,132,28.0,2003.0
1,s11285,1,2,0.43799999999999994,0.495,0.43799999999999994,5,3,2,1,374,207,28.0,1896.0
0,s11286,1,2,0.895,0.807,0.895,0,6,2,1,328,356,14.0,1943.0
0,s11287,1,1,0.565,0.397,0.565,4,3,1,0,385,193,2.0,1989.0
0,s11288,1,2,1.03,0.597,1.03,3,4,2,1,380,228,15.0,1918.0
0,s11289,1,2,0.401,0.599,0.401,6,3,1,1,329,275,60.0,1914.0
0,s11290,1,2,0.632,0.561,0.632,2,6,2,1,313,399,14.0,1916.0
0,s11291,1,2,0.762,0.562,0.762,3,4,2,1,312,257,14.0,1946.0
0,s11292,1,1,0.45299999999999996,0.535,0.45299999999999996,5,5,2,1,398,116,1.0,1995.0
0,s11293,1,2,0.9129999999999999,0.937,0.9129999999999999,6,12,2,1,316,59,62.0,2026.0
0,s11294,1,1,0.833,0.6659999999999999,0.833,1,4,2,1,386,220,30.0,1847.0
0,s11295,1,2,0.736,0.662,0.736,4,6,1,1,365,444,14.0,1970.0
0,s11297,1,2,0.682,0.622,0.682,5,5,2,1,342,295,18.0,1907.0
0,s11298,1,2,0.354,0.66,0.354,8,0,2,0,365,444,14.0,1970.0
0,s11299,1,2,0.7809999999999999,0.474,0.7809999999999999,7,7,2,0,341,430,44.0,1959.0
0,s11300,1,2,0.34299999999999997,0.434,0.34299999999999997,2,2,2,1,359,305,44.0,1915.0
0,s11301,1,2,0.38799999999999996,0.355,0.38799999999999996,4,5,2,1,324,170,31.0,1949.0
1,s11302,1,1,0.6459999999999999,0.317,0.6459999999999999,6,7,2,1,382,470,71.0,1896.0
0,s11303,1,2,0.89,0.644,0.89,2,2,2,1,381,38,14.0,1904.0
0,s11304,1,3,0.335,0.483,0.335,5,2,1,1,315,280,1.0,1923.0
0,s11305,1,3,0.733,0.44799999999999995,0.733,1,7,2,1,389,299,1.0,1921.0
0,s11306,1,1,0.7090000000000001,0.9209999999999999,0.7090000000000001,4,4,2,1,380,228,15.0,1918.0
0,s11307,1,2,0.632,0.445,0.632,9,4,2,1,307,177,15.0,1926.0
0,s11308,1,2,0.966,0.8059999999999999,0.966,4,10,2,1,320,384,28.0,1909.0
0,s11309,1,1,0.409,0.39899999999999997,0.409,6,8,1,1,371,136,2.0,1925.0
0,s11310,1,3,0.505,0.409,0.505,6,8,1,1,323,344,28.0,1961.0
0,s11311,1,3,0.655,0.5529999999999999,0.655,3,0,1,1,371,136,2.0,1925.0
0,s11312,1,2,0.674,0.614,0.674,5,6,2,0,328,356,14.0,1943.0
1,s11313,1,2,0.725,0.556,0.725,6,2,1,1,382,470,71.0,1896.0
0,s11314,1,1,0.45399999999999996,0.611,0.45399999999999996,5,5,2,1,311,209,14.0,1976.0
0,s11315,1,3,0.7070000000000001,0.5710000000000001,0.7070000000000001,4,4,2,1,388,155,1.0,1910.0
0,s11316,1,1,0.434,0.353,0.434,2,3,0,1,331,516,15.0,1996.0
0,s11317,1,3,0.547,0.28800000000000003,0.547,4,6,1,1,365,444,14.0,1970.0
0,s11318,1,2,0.768,0.755,0.768,4,7,1,1,383,132,14.0,1996.0
0,s11319,1,1,0.862,0.67,0.862,2,4,1,1,339,245,14.0,1840.0
0,s11320,1,3,0.865,0.435,0.865,5,8,0,1,365,444,14.0,1970.0
0,s11321,1,2,0.534,0.611,0.534,5,6,0,1,362,397,5.0,1950.0
0,s11322,1,2,0.609,0.542,0.609,5,11,2,1,342,295,18.0,1907.0
0,s11323,1,2,0.174,0.402,0.174,2,10,1,1,351,251,100.0,1924.0
0,s11324,1,3,0.8959999999999999,0.8270000000000001,0.8959999999999999,9,4,2,1,325,97,43.0,1842.0
0,s11325,1,2,0.376,0.615,0.376,8,6,2,1,305,354,86.0,1986.0
0,s11326,1,2,0.5710000000000001,0.46299999999999997,0.5710000000000001,4,10,2,1,372,99,14.0,1956.0
0,s11327,1,2,0.7390000000000001,0.625,0.7390000000000001,5,6,1,1,389,299,1.0,1921.0
0,s11328,1,4,0.679,0.7140000000000001,0.679,4,4,2,1,392,469,14.0,1905.0
0,s11329,1,3,0.628,0.626,0.628,2,5,2,1,361,287,15.0,1992.0
0,s11330,1,4,0.349,0.302,0.349,1,0,2,1,302,191,2.0,1948.0
0,s11331,1,2,0.8079999999999999,0.855,0.8079999999999999,6,6,1,1,359,305,44.0,1915.0
0,s11332,1,1,0.214,0.684,0.214,4,3,0,1,382,470,71.0,1896.0
0,s11333,1,2,0.13699999999999998,0.214,0.13699999999999998,4,4,2,1,331,516,15.0,1996.0
0,s11334,1,2,0.794,0.732,0.794,3,5,1,1,304,390,28.0,1914.0
0,s11335,1,2,0.763,0.318,0.763,4,0,0,1,339,245,14.0,1840.0
0,s11336,1,3,0.523,0.522,0.523,7,10,2,1,397,221,15.0,1915.0
0,s11337,1,3,0.564,0.602,0.564,5,11,2,1,304,390,28.0,1914.0
0,s11338,1,2,0.25,0.363,0.25,1,3,2,0,310,262,28.0,1985.0
0,s11339,1,2,0.321,0.38,0.321,5,0,2,1,315,280,1.0,1923.0
0,s11340,1,2,0.638,0.309,0.638,6,6,2,0,330,125,43.0,1959.0
0,s11341,1,2,0.628,0.33,0.628,7,4,2,0,308,38,1.0,1799.0
0,s11342,1,3,0.764,0.722,0.764,5,4,2,1,327,251,18.0,1984.0
0,s11343,1,2,0.5579999999999999,0.573,0.5579999999999999,1,4,2,1,305,354,86.0,1986.0
0,s11344,1,2,0.711,0.456,0.711,5,3,2,1,392,469,14.0,1905.0
0,s11345,1,2,0.462,0.45,0.462,0,10,1,1,362,397,5.0,1950.0
0,s11346,1,2,0.9259999999999999,0.65,0.9259999999999999,0,5,2,1,368,240,15.0,1893.0
0,s11347,1,1,0.405,0.512,0.405,5,0,1,1,353,359,8.0,1986.0
0,s11348,1,2,0.8,0.513,0.8,6,4,2,1,314,286,28.0,1903.0
0,s11349,1,2,0.142,0.687,0.142,4,4,2,1,342,295,18.0,1907.0
0,s11350,1,1,0.737,0.889,0.737,2,5,2,0,337,185,15.0,1975.0
0,s11351,1,2,0.37200000000000005,0.302,0.37200000000000005,1,0,2,0,342,295,18.0,1907.0
0,s11352,1,1,0.32,0.462,0.32,1,6,1,1,336,206,17.0,1940.0
0,s11353,1,2,0.517,0.506,0.517,1,9,2,1,373,75,1.0,1832.0
